EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalSatisfaction,CareerStability,LoyaltyRatio,IncomePerAge,AttritionRisk,Prediction
782,26,0,Travel_Rarely,Research & Development,1,2,Medical,1,2,1,Laboratory Technician,1,Married,3955,1,No,1,2,6,2,3,5.0,3.0,1,3,5,0.6,0.8333333333333334,152.1153846153846,0.14396623515032103,0
783,30,0,Travel_Rarely,Research & Development,20,3,Other,3,3,2,Manufacturing Director,1,Married,9957,0,No,3,1,7,1,2,6.0,2.0,0,2,10,0.3333333333333333,0.8571428571428571,331.9,0.047913231994096264,0
784,41,0,Travel_Rarely,Research & Development,7,2,Technical Degree,2,4,1,Research Scientist,3,Married,3376,1,No,3,0,10,3,3,10.0,6.0,0,8,12,0.6,1.0,82.34146341463415,0.06860052158829745,0
785,38,0,Travel_Rarely,Research & Development,17,1,Life Sciences,3,2,3,Healthcare Representative,3,Married,8823,0,No,1,1,20,4,2,19.0,9.0,1,9,9,0.47368421052631576,0.95,232.18421052631578,0.03851605934036254,0
786,40,0,Travel_Rarely,Research & Development,20,4,Technical Degree,1,3,3,Healthcare Representative,4,Married,10322,4,No,4,1,14,6,3,11.0,10.0,11,1,12,0.9090909090909091,0.7857142857142857,258.05,0.07085884302624877,0
787,27,0,Non-Travel,Research & Development,8,5,Life Sciences,1,1,1,Laboratory Technician,3,Married,4621,1,No,4,3,3,4,3,3.0,2.0,1,2,9,0.6666666666666666,1.0,171.14814814814815,0.1271157758200055,0
788,55,0,Travel_Frequently,Research & Development,2,1,Life Sciences,4,3,3,Manufacturing Director,2,Married,10976,3,No,2,1,23,4,3,3.0,2.0,1,2,11,0.6666666666666666,0.13043478260869565,199.56363636363636,0.04037248917635292,0
789,28,0,Travel_Rarely,Research & Development,10,3,Other,3,3,2,Research Scientist,3,Single,3660,3,No,4,0,10,4,4,8.0,7.0,1,7,13,0.875,0.8,130.71428571428572,0.07683598757653567,0
790,44,1,Travel_Rarely,Human Resources,1,2,Medical,2,2,3,Human Resources,1,Married,10482,9,No,4,1,24,1,3,20.0,6.0,3,6,9,0.3,0.8333333333333334,238.22727272727272,0.10192677405018878,0
791,33,0,Travel_Rarely,Research & Development,5,3,Life Sciences,4,2,3,Healthcare Representative,4,Divorced,7119,4,No,3,1,9,2,3,3.0,2.0,1,2,13,0.6666666666666666,0.3333333333333333,215.72727272727272,0.036243523361333914,0
792,35,1,Travel_Rarely,Sales,4,3,Technical Degree,4,3,3,Sales Executive,1,Single,9582,0,Yes,1,0,9,2,3,8.0,7.0,4,7,9,0.875,0.8888888888888888,273.77142857142854,0.36949327336691423,1
793,33,1,Travel_Frequently,Research & Development,29,4,Medical,1,2,2,Research Scientist,3,Single,4508,1,No,2,0,14,4,3,13.0,7.0,3,8,8,0.5384615384615384,0.9285714285714286,136.6060606060606,0.36941663388606877,1
794,28,0,Travel_Rarely,Research & Development,15,2,Life Sciences,1,3,1,Laboratory Technician,3,Divorced,2207,1,No,4,1,4,5,2,4.0,2.0,2,2,11,0.5,1.0,78.82142857142857,0.11464899430827558,0
795,34,0,Travel_Frequently,Research & Development,3,1,Life Sciences,1,3,2,Healthcare Representative,4,Single,7756,0,No,3,0,7,1,2,6.0,2.0,0,4,11,0.3333333333333333,0.8571428571428571,228.11764705882354,0.0962483400333204,0
796,37,0,Travel_Rarely,Sales,10,4,Life Sciences,4,2,2,Sales Executive,4,Divorced,6694,2,Yes,3,3,8,5,3,1.0,0.1,0,0,13,0.1,0.125,180.9189189189189,0.12708170782528838,0
797,25,1,Travel_Rarely,Research & Development,4,1,Technical Degree,4,3,1,Laboratory Technician,4,Married,3691,1,Yes,2,1,7,3,4,7.0,7.0,5,6,13,1.0,1.0,147.64,0.2872133439576444,1
798,26,1,Travel_Rarely,Research & Development,21,3,Medical,1,3,1,Laboratory Technician,3,Divorced,2377,1,No,3,1,1,0,2,1.0,1.0,0,0,10,1.0,1.0,91.42307692307692,0.575680879839924,1
799,33,1,Travel_Rarely,Research & Development,25,3,Medical,1,2,1,Research Scientist,2,Single,2313,4,Yes,2,0,5,0,3,2.0,2.0,2,2,7,1.0,0.4,70.0909090909091,0.8252854496521106,1
800,42,0,Travel_Rarely,Research & Development,2,2,Medical,4,3,4,Manager,1,Married,17665,0,No,4,1,23,3,3,22.0,6.0,13,7,12,0.2727272727272727,0.9565217391304348,420.5952380952381,0.03697349249246424,0
801,28,1,Travel_Frequently,Research & Development,1,3,Medical,1,2,1,Laboratory Technician,2,Divorced,2596,1,No,1,2,1,2,3,1.0,0.1,0,0,6,0.1,1.0,92.71428571428571,0.5934141422519942,1
802,50,1,Travel_Frequently,Sales,1,4,Other,4,3,2,Sales Executive,3,Single,4728,3,Yes,4,0,5,4,3,0.1,0.1,0,0,14,1.0,0.02,94.56,0.26551288600360456,0
803,33,0,Travel_Frequently,Sales,7,3,Life Sciences,4,3,2,Sales Executive,2,Married,4302,0,No,3,1,4,3,3,3.0,2.0,0,2,12,0.6666666666666666,0.75,130.36363636363637,0.06668208612421926,0
804,34,0,Non-Travel,Research & Development,3,4,Life Sciences,3,2,1,Research Scientist,4,Married,2979,3,No,4,3,6,2,3,0.1,0.1,0,0,13,1.0,0.016666666666666666,87.61764705882354,0.03523334220711902,0
805,48,0,Non-Travel,Research & Development,1,4,Medical,1,4,4,Manager,4,Single,16885,2,No,3,0,27,3,2,5.0,4.0,2,1,12,0.8,0.18518518518518517,351.7708333333333,0.03560423623981153,0
806,45,0,Non-Travel,Sales,9,4,Life Sciences,2,2,2,Sales Executive,3,Married,5593,1,No,4,1,15,2,3,15.0,10.0,4,12,11,0.6666666666666666,1.0,124.28888888888889,0.057377377845201624,0
807,52,0,Travel_Rarely,Research & Development,7,4,Life Sciences,2,3,3,Healthcare Representative,2,Single,10445,7,No,4,0,18,4,3,8.0,6.0,4,0,11,0.75,0.4444444444444444,200.8653846153846,0.07449377670038737,0
808,38,0,Travel_Rarely,Sales,10,4,Marketing,3,2,3,Sales Executive,3,Divorced,8740,0,Yes,2,2,9,2,3,8.0,7.0,2,7,10,0.875,0.8888888888888888,230.0,0.1255303852677619,0
809,29,0,Travel_Rarely,Research & Development,28,4,Life Sciences,3,3,1,Research Scientist,4,Divorced,2514,4,No,1,1,11,1,3,7.0,5.0,1,7,11,0.7142857142857143,0.6363636363636364,86.6896551724138,0.0507014393274987,0
810,28,0,Travel_Rarely,Research & Development,3,3,Medical,4,3,3,Manufacturing Director,2,Divorced,7655,0,No,2,3,10,3,2,9.0,7.0,1,7,11,0.7777777777777778,0.9,273.39285714285717,0.03181814738706506,0
811,46,0,Travel_Rarely,Sales,3,1,Marketing,1,3,4,Manager,3,Married,17465,3,No,4,1,23,3,3,12.0,9.0,4,9,11,0.75,0.5217391304347826,379.67391304347825,0.06800083175507847,0
812,38,0,Travel_Rarely,Sales,2,2,Marketing,4,3,3,Sales Executive,2,Single,7351,7,No,3,0,10,2,3,1.0,0.1,0,0,12,0.1,0.1,193.44736842105263,0.13740998105265906,0
813,43,0,Travel_Frequently,Research & Development,27,3,Life Sciences,3,3,3,Manufacturing Director,1,Married,10820,8,No,3,1,18,1,3,8.0,7.0,0,1,10,0.875,0.4444444444444444,251.62790697674419,0.0609891405055519,0
814,39,1,Travel_Frequently,Research & Development,2,3,Life Sciences,1,3,4,Healthcare Representative,4,Divorced,12169,7,No,4,3,21,4,3,18.0,7.0,11,5,12,0.3888888888888889,0.8571428571428571,312.02564102564105,0.21902547205402068,0
815,40,0,Travel_Rarely,Research & Development,14,3,Medical,3,2,5,Research Director,3,Single,19626,1,No,1,0,21,2,4,20.0,7.0,4,9,9,0.35,0.9523809523809523,490.65,0.06309892300240928,0
816,21,0,Travel_Rarely,Research & Development,1,1,Technical Degree,4,2,1,Research Scientist,2,Single,2070,1,Yes,3,0,2,6,4,2.0,2.0,2,2,11,1.0,1.0,98.57142857142857,0.43233301226811305,1
817,39,0,Non-Travel,Research & Development,9,3,Life Sciences,3,3,2,Laboratory Technician,2,Single,6782,9,No,3,0,9,2,2,5.0,4.0,0,3,11,0.8,0.5555555555555556,173.89743589743588,0.10927939824454944,0
818,36,0,Non-Travel,Research & Development,18,4,Life Sciences,1,3,2,Manufacturing Director,4,Single,7779,2,No,1,0,18,0,3,11.0,9.0,0,9,9,0.8181818181818182,0.6111111111111112,216.08333333333334,0.0662486333555265,0
819,31,0,Travel_Frequently,Sales,20,3,Life Sciences,3,4,1,Sales Representative,4,Married,2791,0,No,1,1,3,4,3,2.0,2.0,2,2,12,1.0,0.6666666666666666,90.03225806451613,0.1371181837674453,0
820,28,0,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2,1,Research Scientist,2,Married,3201,0,No,1,0,6,2,1,5.0,3.0,0,4,6,0.6,0.8333333333333334,114.32142857142857,0.26912837683907176,0
821,35,0,Travel_Frequently,Sales,11,2,Marketing,4,3,2,Sales Executive,4,Divorced,4968,1,No,4,1,5,3,3,5.0,2.0,0,2,15,0.4,1.0,141.94285714285715,0.0695729369404853,0
822,49,0,Travel_Rarely,Sales,8,4,Technical Degree,4,2,4,Sales Executive,2,Married,13120,6,No,2,1,22,3,3,9.0,8.0,2,3,10,0.8888888888888888,0.4090909090909091,267.7551020408163,0.06981225520277762,0
823,34,0,Travel_Frequently,Research & Development,2,2,Life Sciences,4,3,2,Manufacturing Director,3,Single,4033,2,No,4,0,5,3,2,3.0,2.0,0,2,14,0.6666666666666666,0.6,118.61764705882354,0.06527938075348695,0
824,29,0,Travel_Frequently,Research & Development,10,3,Life Sciences,4,3,1,Research Scientist,2,Divorced,3291,0,No,4,2,8,2,2,7.0,5.0,1,1,13,0.7142857142857143,0.875,113.48275862068965,0.052723655138307735,0
825,42,0,Travel_Rarely,Research & Development,29,3,Medical,2,1,2,Laboratory Technician,4,Single,4272,4,No,1,0,16,3,3,1.0,0.1,0,0,8,0.1,0.0625,101.71428571428571,0.3573291692010982,1
826,29,0,Travel_Rarely,Research & Development,8,1,Medical,2,2,2,Manufacturing Director,4,Married,5056,1,Yes,3,1,10,2,2,10.0,7.0,1,2,11,0.7,1.0,174.3448275862069,0.10433053827273817,0
827,38,0,Travel_Rarely,Human Resources,1,3,Human Resources,3,4,1,Human Resources,3,Married,2844,1,No,4,1,7,2,4,7.0,6.0,5,0,14,0.8571428571428571,1.0,74.84210526315789,0.09222798944241123,0
828,28,0,Travel_Frequently,Research & Development,6,3,Life Sciences,3,2,1,Research Scientist,3,Divorced,2703,1,Yes,4,1,3,2,3,3.0,1.0,0,2,12,0.3333333333333333,1.0,96.53571428571429,0.22719159622225604,0
829,18,1,Non-Travel,Research & Development,8,1,Medical,3,3,1,Laboratory Technician,3,Single,1904,1,No,4,0,0,0,3,0.1,0.1,0,0,13,1.0,0.1,105.77777777777777,0.5012026614615648,1
830,33,1,Travel_Rarely,Sales,9,4,Marketing,1,3,2,Sales Executive,1,Single,8224,0,Yes,1,0,6,3,3,5.0,2.0,0,3,6,0.4,0.8333333333333334,249.21212121212122,0.5481848364554314,1
831,41,0,Travel_Rarely,Research & Development,12,4,Life Sciences,2,3,1,Laboratory Technician,4,Married,4766,3,Yes,1,1,6,4,3,1.0,0.1,0,0,10,0.1,0.16666666666666666,116.2439024390244,0.2427099340982123,0
832,31,1,Travel_Frequently,Research & Development,15,3,Medical,3,3,1,Laboratory Technician,3,Married,2610,1,No,3,1,2,5,2,2.0,2.0,2,2,12,1.0,1.0,84.19354838709677,0.24438509463755959,0
833,37,0,Travel_Rarely,Research & Development,25,2,Medical,3,2,2,Healthcare Representative,4,Divorced,5731,7,No,3,2,9,2,3,6.0,2.0,1,3,12,0.3333333333333333,0.6666666666666666,154.8918918918919,0.0400299681567443,0
834,27,0,Travel_Rarely,Research & Development,6,3,Life Sciences,4,2,1,Research Scientist,3,Married,2539,1,No,3,1,4,0,3,4.0,2.0,2,2,12,0.5,1.0,94.03703703703704,0.055525548640358885,0
835,34,0,Travel_Rarely,Sales,9,1,Life Sciences,2,3,2,Sales Executive,3,Married,5714,1,No,1,0,6,3,2,6.0,5.0,1,3,9,0.8333333333333334,1.0,168.05882352941177,0.10813988930039442,0
836,35,0,Travel_Rarely,Human Resources,8,4,Technical Degree,3,3,1,Human Resources,3,Single,4323,1,No,2,0,6,2,1,5.0,4.0,1,4,11,0.8,0.8333333333333334,123.51428571428572,0.1598054748673849,0
837,29,1,Travel_Rarely,Sales,23,1,Life Sciences,4,2,3,Sales Executive,1,Married,7336,1,No,1,1,11,3,1,11.0,8.0,3,10,8,0.7272727272727273,1.0,252.9655172413793,0.20205124514512227,0
838,40,0,Travel_Frequently,Research & Development,9,4,Medical,2,3,3,Research Director,3,Single,13499,9,No,3,0,20,3,2,18.0,7.0,2,13,11,0.3888888888888889,0.9,337.475,0.08889586200472131,0
839,42,1,Travel_Frequently,Sales,12,3,Life Sciences,3,3,4,Sales Executive,1,Single,13758,0,Yes,2,0,22,2,2,21.0,9.0,13,14,9,0.42857142857142855,0.9545454545454546,327.57142857142856,0.5242930556965054,1
840,42,0,Travel_Rarely,Sales,4,4,Marketing,2,3,2,Sales Executive,1,Single,5155,7,No,4,0,9,3,4,6.0,4.0,1,5,10,0.6666666666666666,0.6666666666666666,122.73809523809524,0.12435244379007113,0
841,35,0,Travel_Rarely,Research & Development,1,4,Medical,4,2,1,Laboratory Technician,3,Married,2258,6,No,2,1,10,2,3,8.0,0.1,1,7,11,0.0125,0.8,64.51428571428572,0.08400775508990928,0
842,24,0,Travel_Rarely,Research & Development,24,3,Medical,4,3,1,Laboratory Technician,2,Single,3597,8,No,4,0,6,2,3,4.0,3.0,1,2,13,0.75,0.6666666666666666,149.875,0.22566770628711325,0
843,28,1,Travel_Rarely,Research & Development,12,1,Life Sciences,3,3,1,Laboratory Technician,4,Married,2515,1,Yes,4,0,1,4,2,1.0,1.0,0,0,14,1.0,1.0,89.82142857142857,0.7011082902607436,1
844,26,0,Travel_Rarely,Research & Development,3,4,Medical,1,4,1,Laboratory Technician,4,Married,4420,1,No,2,1,8,2,3,8.0,7.0,0,7,11,0.875,1.0,170.0,0.07252448995893027,0
845,30,0,Travel_Rarely,Sales,10,3,Marketing,3,2,2,Sales Executive,3,Married,6578,1,No,1,1,10,3,3,10.0,3.0,1,4,9,0.3,1.0,219.26666666666668,0.09510984338789961,0
846,40,0,Travel_Frequently,Research & Development,26,2,Medical,3,2,2,Research Scientist,4,Married,4422,3,Yes,4,1,16,3,1,1.0,1.0,0,0,13,1.0,0.0625,110.55,0.25258381945269553,0
847,35,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,2,3,Manufacturing Director,2,Divorced,10274,2,No,2,1,15,2,4,7.0,7.0,6,4,9,1.0,0.4666666666666667,293.54285714285714,0.03925600067904591,0
848,34,0,Travel_Frequently,Research & Development,1,3,Medical,4,2,2,Healthcare Representative,1,Single,5343,0,No,3,0,14,3,3,13.0,9.0,4,9,10,0.6923076923076923,0.9285714285714286,157.14705882352942,0.07565693612138046,0
849,35,0,Travel_Frequently,Research & Development,4,4,Other,4,2,1,Laboratory Technician,4,Married,2376,1,No,2,1,2,2,4,2.0,2.0,2,2,12,1.0,1.0,67.88571428571429,0.11285605075878916,0
850,43,1,Travel_Rarely,Sales,9,3,Marketing,1,1,2,Sales Executive,3,Single,5346,8,No,2,0,7,2,2,4.0,3.0,1,3,7,0.75,0.5714285714285714,124.32558139534883,0.5371960091112716,1
851,32,0,Non-Travel,Sales,2,1,Life Sciences,3,3,1,Sales Representative,1,Divorced,2827,1,No,3,3,1,3,3,1.0,0.1,0,0,10,0.1,1.0,88.34375,0.2577715300121861,0
852,56,0,Travel_Rarely,Research & Development,4,4,Technical Degree,4,3,5,Manager,1,Divorced,19943,4,No,4,1,28,2,3,5.0,2.0,4,2,12,0.4,0.17857142857142858,356.125,0.03534905904053012,0
853,29,0,Travel_Rarely,Research & Development,6,1,Medical,2,3,1,Laboratory Technician,4,Married,3131,1,No,1,1,10,5,3,10.0,8.0,0,8,10,0.8,1.0,107.96551724137932,0.060793976411958536,0
854,19,0,Travel_Rarely,Research & Development,9,2,Life Sciences,3,3,1,Research Scientist,1,Single,2552,1,No,3,0,1,4,3,1.0,1.0,0,0,10,1.0,1.0,134.31578947368422,0.30873141264254855,1
855,45,0,Travel_Rarely,Research & Development,7,3,Medical,1,3,1,Research Scientist,3,Married,4477,4,Yes,3,1,7,2,2,3.0,2.0,0,2,10,0.6666666666666666,0.42857142857142855,99.4888888888889,0.17664416630759572,0
856,37,0,Travel_Rarely,Research & Development,1,3,Life Sciences,4,2,2,Manufacturing Director,4,Married,6474,1,No,2,1,14,2,2,14.0,8.0,3,11,12,0.5714285714285714,1.0,174.97297297297297,0.028198859375592203,0
857,20,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2,1,Laboratory Technician,3,Single,3033,1,No,1,0,2,2,2,2.0,2.0,1,2,7,1.0,1.0,151.65,0.41097679589467856,1
858,44,1,Travel_Rarely,Research & Development,10,4,Life Sciences,3,3,1,Research Scientist,3,Single,2936,1,Yes,3,0,6,4,3,6.0,4.0,0,2,12,0.6666666666666666,1.0,66.72727272727273,0.19660053612278974,0
859,53,0,Travel_Rarely,Research & Development,7,2,Medical,4,3,5,Manager,3,Divorced,18606,3,No,2,1,26,6,3,7.0,7.0,4,7,12,1.0,0.2692307692307692,351.0566037735849,0.02850538096345796,0
860,29,0,Travel_Rarely,Research & Development,15,1,Life Sciences,2,1,1,Research Scientist,4,Married,2168,0,Yes,1,1,6,2,2,5.0,4.0,1,3,8,0.8,0.8333333333333334,74.75862068965517,0.340565367117859,1
861,22,1,Travel_Frequently,Research & Development,3,4,Life Sciences,3,2,1,Research Scientist,4,Married,2853,0,Yes,2,1,1,5,3,0.1,0.1,0,0,11,1.0,0.1,129.6818181818182,0.38647849970437076,1
862,46,0,Travel_Rarely,Sales,2,3,Marketing,3,3,4,Manager,1,Married,17048,8,No,1,0,28,2,3,26.0,15.0,15,9,8,0.5769230769230769,0.9285714285714286,370.60869565217394,0.10614470300997354,0
863,44,0,Non-Travel,Research & Development,17,3,Life Sciences,4,1,1,Research Scientist,3,Single,2290,2,No,4,0,6,3,3,0.1,0.1,0,0,12,1.0,0.016666666666666666,52.04545454545455,0.11969994978859275,0
864,33,0,Travel_Rarely,Human Resources,2,3,Human Resources,2,3,1,Human Resources,3,Married,3600,1,No,4,1,5,2,3,5.0,4.0,1,4,12,0.8,1.0,109.0909090909091,0.09510825241512719,0
865,41,1,Non-Travel,Research & Development,5,2,Life Sciences,1,2,1,Research Scientist,1,Divorced,2107,6,No,1,1,5,2,1,1.0,0.1,0,0,5,0.1,0.2,51.390243902439025,0.3111704311340184,1
866,30,0,Travel_Rarely,Sales,29,4,Life Sciences,3,3,2,Sales Executive,1,Divorced,4115,8,No,3,3,8,3,3,4.0,3.0,0,3,10,0.75,0.5,137.16666666666666,0.11967004797959883,0
867,40,0,Travel_Frequently,Sales,2,4,Medical,2,3,2,Sales Executive,2,Married,4327,5,No,4,3,5,2,3,0.1,0.1,0,0,11,1.0,0.02,108.175,0.14379636457532902,0
868,50,0,Travel_Frequently,Research & Development,2,3,Medical,4,3,4,Manager,1,Married,17856,2,No,3,1,32,3,3,2.0,2.0,2,2,11,1.0,0.0625,357.12,0.04034635282071833,0
869,28,0,Travel_Rarely,Research & Development,19,4,Medical,4,2,1,Laboratory Technician,1,Married,3196,1,No,3,3,6,2,3,6.0,5.0,3,3,10,0.8333333333333334,1.0,114.14285714285714,0.07771422501473955,0
870,46,0,Travel_Rarely,Research & Development,15,2,Life Sciences,4,3,5,Research Director,2,Married,19081,5,No,1,1,25,2,3,4.0,2.0,0,3,10,0.5,0.16,414.80434782608694,0.03652364421797824,0
871,35,0,Travel_Rarely,Sales,17,4,Life Sciences,3,3,2,Sales Executive,1,Married,8966,3,Yes,4,3,15,2,3,7.0,7.0,1,7,11,1.0,0.4666666666666667,256.1714285714286,0.10377240004000249,0
872,24,1,Travel_Rarely,Research & Development,17,2,Life Sciences,4,3,1,Laboratory Technician,2,Married,2210,1,No,1,1,1,3,1,1.0,0.1,0,0,10,0.1,1.0,92.08333333333333,0.5770403884900944,1
873,33,0,Travel_Frequently,Sales,25,3,Medical,2,3,2,Sales Executive,3,Married,4539,1,No,1,1,10,3,2,10.0,7.0,0,1,9,0.7,1.0,137.54545454545453,0.11507591882157439,0
874,36,0,Travel_Rarely,Research & Development,6,4,Life Sciences,3,1,1,Laboratory Technician,3,Divorced,2741,1,No,3,1,7,4,3,7.0,7.0,1,7,10,1.0,1.0,76.13888888888889,0.0877972939317092,0
875,30,0,Travel_Rarely,Research & Development,7,4,Life Sciences,3,3,2,Laboratory Technician,3,Divorced,3491,1,No,1,3,10,4,2,10.0,7.0,8,9,10,0.7,1.0,116.36666666666666,0.06117740045007676,0
876,44,0,Travel_Rarely,Research & Development,29,4,Other,4,3,2,Research Scientist,4,Single,4541,1,No,2,0,20,3,3,20.0,11.0,13,17,13,0.55,1.0,103.20454545454545,0.08198918046043706,0
877,20,0,Travel_Rarely,Sales,21,3,Marketing,3,4,1,Sales Representative,4,Single,2678,1,No,4,0,2,2,3,2.0,1.0,2,2,15,0.5,1.0,133.9,0.315745099383859,1
878,46,0,Travel_Rarely,Research & Development,2,4,Technical Degree,4,3,2,Manufacturing Director,4,Divorced,7379,2,No,3,1,12,3,2,6.0,3.0,1,4,14,0.5,0.5,160.41304347826087,0.02862542611233606,0
879,42,0,Non-Travel,Human Resources,2,5,Medical,4,4,2,Human Resources,1,Married,6272,7,No,1,1,10,3,4,4.0,3.0,0,3,10,0.75,0.4,149.33333333333334,0.07138061735671562,0
880,60,0,Travel_Rarely,Sales,7,4,Marketing,2,4,2,Sales Executive,4,Divorced,5220,0,Yes,2,1,12,3,3,11.0,7.0,1,9,12,0.6363636363636364,0.9166666666666666,87.0,0.08576985148273648,0
881,32,0,Travel_Frequently,Research & Development,13,3,Other,3,2,1,Laboratory Technician,2,Married,2743,1,No,3,1,2,2,3,2.0,2.0,2,2,10,1.0,1.0,85.71875,0.21167532326630753,0
882,32,0,Travel_Frequently,Research & Development,2,2,Life Sciences,4,3,2,Research Scientist,3,Single,4998,4,Yes,4,0,10,2,3,8.0,7.0,0,7,14,0.875,0.8,156.1875,0.2121650731293441,0
883,36,0,Travel_Rarely,Research & Development,1,3,Technical Degree,3,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,3,1,17,2,3,7.0,7.0,7,7,8,1.0,0.4117647058823529,284.77777777777777,0.0908818746407774,0
884,33,0,Travel_Rarely,Research & Development,9,3,Medical,1,3,1,Research Scientist,4,Married,2781,0,No,2,1,15,5,3,14.0,10.0,4,10,10,0.7142857142857143,0.9333333333333333,84.27272727272727,0.05775654982142359,0
885,40,0,Travel_Rarely,Sales,10,3,Technical Degree,2,2,2,Sales Executive,2,Divorced,6852,7,No,2,1,7,2,4,5.0,1.0,1,3,8,0.2,0.7142857142857143,171.3,0.10158481356786135,0
886,25,0,Travel_Rarely,Sales,10,4,Life Sciences,3,3,2,Sales Executive,4,Single,4950,0,No,2,0,5,4,3,4.0,3.0,1,1,12,0.75,0.8,198.0,0.08523464960767672,0
887,30,0,Travel_Rarely,Research & Development,1,3,Medical,4,3,1,Research Scientist,2,Married,3579,0,Yes,1,1,12,2,3,11.0,9.0,5,7,10,0.8181818181818182,0.9166666666666666,119.3,0.1275347535420495,0
888,42,0,Travel_Frequently,Research & Development,26,5,Medical,1,3,3,Research Director,1,Married,13191,3,Yes,3,0,20,6,3,1.0,0.1,0,0,8,0.1,0.05,314.07142857142856,0.40518442448328285,1
889,35,0,Non-Travel,Sales,8,2,Marketing,3,2,3,Sales Executive,4,Married,10377,4,Yes,2,1,16,6,2,13.0,2.0,4,12,11,0.15384615384615385,0.8125,296.48571428571427,0.12495827044313912,0
890,27,0,Travel_Rarely,Research & Development,14,3,Life Sciences,1,3,1,Research Scientist,1,Married,2235,1,Yes,4,2,9,3,2,9.0,7.0,6,8,9,0.7777777777777778,1.0,82.77777777777777,0.30929520656317805,1
891,54,0,Travel_Frequently,Research & Development,1,4,Life Sciences,4,3,3,Manufacturing Director,3,Divorced,10502,7,No,1,1,33,2,1,5.0,4.0,1,4,11,0.8,0.15151515151515152,194.4814814814815,0.06002395634471095,0
892,44,0,Travel_Rarely,Research & Development,2,1,Life Sciences,1,4,1,Research Scientist,4,Married,2011,1,No,4,1,10,5,3,10.0,5.0,7,7,13,0.5,1.0,45.70454545454545,0.06026903152357209,0
893,19,1,Non-Travel,Research & Development,10,3,Medical,1,2,1,Research Scientist,2,Single,1859,1,Yes,2,0,1,2,4,1.0,1.0,0,0,7,1.0,1.0,97.84210526315789,0.8455783242143158,1
894,29,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3,1,Research Scientist,4,Divorced,3760,1,No,1,3,3,5,3,3.0,2.0,1,2,9,0.6666666666666666,1.0,129.6551724137931,0.0671637241881897,0
895,54,0,Travel_Rarely,Research & Development,3,3,Life Sciences,4,3,4,Research Director,4,Married,17779,3,No,1,0,36,2,3,10.0,9.0,0,9,12,0.9,0.2777777777777778,329.24074074074076,0.028307587844754973,0
896,31,0,Travel_Rarely,Research & Development,11,2,Medical,3,3,2,Healthcare Representative,1,Married,6833,1,Yes,4,0,6,2,2,6.0,5.0,0,1,11,0.8333333333333334,1.0,220.41935483870967,0.17501305774198078,0
897,31,0,Travel_Rarely,Research & Development,24,3,Medical,3,2,2,Healthcare Representative,1,Single,6812,1,No,2,0,10,2,3,10.0,9.0,1,8,8,0.9,1.0,219.74193548387098,0.11399369942251722,0
898,59,0,Travel_Rarely,Sales,3,3,Life Sciences,3,2,2,Sales Executive,4,Single,5171,5,No,4,0,13,2,3,6.0,1.0,0,5,13,0.16666666666666666,0.46153846153846156,87.64406779661017,0.11171131745121844,0
899,43,0,Travel_Rarely,Research & Development,3,3,Life Sciences,3,1,5,Research Director,4,Married,19740,3,No,2,1,25,2,3,8.0,7.0,0,7,10,0.875,0.32,459.06976744186045,0.045008905933636434,0
900,49,0,Travel_Rarely,Research & Development,4,2,Medical,1,2,5,Manager,3,Married,18711,2,No,3,1,23,2,4,1.0,0.1,0,0,9,0.1,0.043478260869565216,381.85714285714283,0.08254876179934975,0
901,36,0,Travel_Frequently,Research & Development,3,3,Technical Degree,3,3,1,Research Scientist,2,Married,3692,1,No,3,0,12,2,2,11.0,10.0,0,7,11,0.9090909090909091,0.9166666666666666,102.55555555555556,0.11560162717553513,0
902,48,0,Travel_Rarely,Research & Development,2,2,Technical Degree,4,4,1,Laboratory Technician,2,Single,2559,5,No,3,0,7,4,2,1.0,0.1,0,0,13,0.1,0.14285714285714285,53.3125,0.33058582057435587,1
903,27,0,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3,1,Research Scientist,3,Divorced,2517,1,No,2,3,5,2,3,5.0,3.0,0,3,9,0.6,1.0,93.22222222222223,0.06329776750701183,0
904,29,0,Travel_Rarely,Research & Development,7,3,Life Sciences,3,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,2,2,6,2,3,6.0,0.1,1,0,12,0.016666666666666666,1.0,228.3793103448276,0.1006581260525246,0
905,48,0,Travel_Rarely,Research & Development,1,3,Life Sciences,4,2,5,Research Director,4,Single,18265,6,No,3,0,25,3,4,1.0,0.1,0,0,13,0.1,0.04,380.5208333333333,0.03838493810314005,0
